indx,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
3811,chic,58.5,55.375,6/7/97,NA,20.5,22.18333333,21.66666667
3812,chic,61,48.625,6/8/97,NA,21.5,41.02916667,18.38333333
3813,chic,62.5,51.75,6/9/97,NA,33,41.04089262,29.19772727
3814,chic,66.5,53.875,6/10/97,NA,47.5,40.62083333,38.65075758
3815,chic,67.5,63.125,6/11/97,NA,54,20.15107049,50.98913044
3816,chic,70,63.625,6/12/97,NA,51,20.7578722,41.91363636
3817,chic,71,52,6/13/97,NA,41.5,28.34130435,34.55434783
3818,chic,56.5,41.875,6/14/97,NA,11.5,21.3625,16.21666667
3819,chic,63,59.75,6/15/97,NA,32,35.64166667,21.26666667
3820,chic,67,53.375,6/16/97,NA,25,32.81793478,22.175
3821,chic,60.5,50.375,6/17/97,NA,19,23.1875,17.20909091
3822,chic,67,61.125,6/18/97,NA,45.5,30.55181159,30.96268116
3823,chic,70,65.875,6/19/97,NA,60.5,32.43568841,39.90013175
3824,chic,81.5,72.875,6/20/97,NA,65,40.47431159,24.50108696
3825,chic,75.5,64.75,6/21/97,NA,27.25,29.69444444,23.15833333
3826,chic,77,66.875,6/22/97,NA,29,37.69166667,32.15833333
3827,chic,82.5,69.625,6/23/97,NA,58.5,30.54057971,29.9
3828,chic,84,60,6/24/97,NA,113.5,33.23423913,26.11666667
3829,chic,78,62.75,6/25/97,NA,47,29.65727835,26.88712121
3830,chic,73.5,55.25,6/26/97,NA,29.5,29.51123188,31.08628364
3831,chic,72.5,59,6/27/97,NA,44.83333333,32.05724638,42.15615942
3832,chic,74,62,6/28/97,NA,48.5,46.3,36.625
3833,chic,75,65.25,6/29/97,NA,66.5,56.54166667,35.29166667
3834,chic,76,69.25,6/30/97,NA,35,20.7777668,32.14166667
3835,chic,77.5,68.625,7/1/97,NA,49,38.14583333,33.34782609
3836,chic,79.5,55.75,7/2/97,NA,70,31.35380435,16.69275362
3837,chic,68.5,54.25,7/3/97,NA,23.16666667,18.17916667,12.18333333
3838,chic,61.5,51.875,7/4/97,NA,26,10.9375,14.99166667
3839,chic,65.5,50.75,7/5/97,NA,25.5,21.75833333,16.66666667
3840,chic,70,57.75,7/6/97,NA,23.5,31.99583333,17.21666667
3841,chic,65.5,52.5,7/7/97,NA,19,27.35892622,13.625
3842,chic,71,58,7/8/97,NA,42,31.31684783,21.86086957
3843,chic,62,50.75,7/9/97,NA,12.75,28.3326087,15.49772727
3844,chic,64.5,51,7/10/97,NA,25.5,25.07595908,22.30652174
3845,chic,68.5,59.125,7/11/97,NA,45,34.23333333,31.12065217
3846,chic,74.5,63.5,7/12/97,NA,57.5,48.25416667,32.925
3847,chic,82.5,71.75,7/13/97,NA,53,39.4625,19.625
3848,chic,83,62.375,7/14/97,NA,43,28.91213768,22.94166667
3849,chic,79,64.25,7/15/97,NA,27.33333333,25.17063571,24.19015152
3850,chic,82.5,59.875,7/16/97,NA,42,33.5333498,25.48143116
3851,chic,84,68.625,7/17/97,NA,60,44.50556418,30.2989899
3852,chic,79,69.125,7/18/97,NA,56.5,20.83351449,38.12717391
3853,chic,74.5,60.625,7/19/97,NA,21,30.97083333,14.63333333
3854,chic,76.5,71.625,7/20/97,NA,32,36.8125,18.00833333
3855,chic,72,65.125,7/21/97,NA,25.66666667,31.63061594,19.775
3856,chic,69,64.375,7/22/97,NA,23.5,27.65347497,17.05833333
3857,chic,69,59.75,7/23/97,NA,26.5,31.11992754,19.91014493
3858,chic,72.5,64.75,7/24/97,NA,40,38.3942029,25.14710145
3859,chic,76,75.75,7/25/97,NA,68,37.73514493,24.34666667
3860,chic,85.5,73.375,7/26/97,NA,57,43.74083333,18.475
3861,chic,81.5,73.75,7/27/97,NA,35.45454546,27.625,28.625
3862,chic,74.5,57.375,7/28/97,NA,19,21.74469697,14.97954546
3863,chic,66.5,50.875,7/29/97,NA,8.5,20.73568841,9.717424242
3864,chic,68.5,52.375,7/30/97,NA,16.5,21.33333333,16.49505929
3865,chic,69,56.25,7/31/97,NA,34,24.79583333,26.7
3866,chic,74.5,58.875,8/1/97,NA,67.5,42.49583333,34.95
3867,chic,81.5,59.375,8/2/97,NA,47.66666667,43.73148148,29.01666667
3868,chic,78,66.5,8/3/97,NA,40,37.0462963,30.51666667
3869,chic,71,57.75,8/4/97,NA,14.5,21.89774557,11.59996706
3870,chic,62.5,45.875,8/5/97,NA,10.5,20.28205128,13.35378788
3871,chic,64.5,54,8/6/97,NA,36.5,16.14166667,33.37865613
3872,chic,67,55.5,8/7/97,NA,54,26.89528986,36.85652174
3873,chic,69.5,52.875,8/8/97,NA,44.41666667,34.74880952,36.1
3874,chic,70.5,66,8/9/97,NA,45,26.63333333,23.19166667
3875,chic,75.5,65.5,8/10/97,NA,39,25.14166667,14.125
3876,chic,67.5,62.125,8/11/97,NA,14.5,16.0326087,13.36666667
3877,chic,69.5,67.875,8/12/97,NA,28.5,5.925,21.925
3878,chic,68.5,58.75,8/13/97,NA,17,17.76503623,15.47644928
3879,chic,65.5,63.125,8/14/97,NA,27.75,20.40525362,22.43405797
3880,chic,77,70,8/15/97,NA,36.5,21.66376812,22.74166667
3881,chic,80,69.875,8/16/97,NA,32,32.76916667,16.9
3882,chic,68.5,64,8/17/97,NA,11,23.04583333,14.33333333
3883,chic,63.5,54.375,8/18/97,NA,7.5,17.59528986,11.59166667
3884,chic,64,60,8/19/97,NA,27.5,16.45018116,23.1088274
3885,chic,67,59.375,8/20/97,NA,28.08333333,15.12137681,23.89746377
3886,chic,63.5,52.875,8/21/97,NA,14.5,17.59818841,19.41190476
3887,chic,64,54.875,8/22/97,NA,22.5,12.24492754,23.09492754
3888,chic,65.5,57.75,8/23/97,NA,28,17.7375,25.85
3889,chic,70.5,62.75,8/24/97,NA,22,28.88333333,12.05
3890,chic,65.5,59.5,8/25/97,NA,29.5,27.57735507,16.08876812
3891,chic,69,68.75,8/26/97,NA,43.66666667,18.83203228,31.50471015
3892,chic,77,67.5,8/27/97,NA,48,16.68231884,31.8219697
3893,chic,68.5,58.125,8/28/97,NA,15,18.50742754,10.88257576
3894,chic,67,58.875,8/29/97,NA,25.5,18.54166667,16.56475155
3895,chic,65,68.125,8/30/97,NA,37.5,18.30416667,19.97916667
3896,chic,72,62.125,8/31/97,NA,21,28.2625,11.90625
3897,chic,70.5,65.875,9/1/97,NA,30.33333333,27.0375,22.13541667
3898,chic,68,51.75,9/2/97,NA,29.5,12.19601449,18.66666667
3899,chic,58.5,47.125,9/3/97,NA,7.5,17.07699275,9.65
3900,chic,59,44.875,9/4/97,NA,26.5,15.15018116,22.17900433
3901,chic,60.5,51,9/5/97,NA,46.5,16.7928195,32.14621212
3902,chic,74.5,64.75,9/6/97,NA,40,32.20416667,23.45833333
3903,chic,66,60.125,9/7/97,NA,19,23.19221015,12.73333333
3904,chic,67.5,62.875,9/8/97,NA,23,18.77518116,15.64746377
3905,chic,68.5,60.375,9/9/97,NA,28,20.25253623,17.76666667
3906,chic,64.5,55.375,9/10/97,NA,16.5,14.61141304,17.50181159
3907,chic,61.5,53.75,9/11/97,NA,21.5,8.687878788,20.99166667
3908,chic,61.5,52.75,9/12/97,NA,34.5,12.27735507,29.52862319
3909,chic,63.5,58.625,9/13/97,NA,39.58333333,19.71666667,33.64166667
3910,chic,69,62.375,9/14/97,NA,47.5,33.30416667,30.20833333
3911,chic,69.5,65.375,9/15/97,NA,73,34.18115942,29.41666667
3912,chic,74.5,68.875,9/16/97,NA,77,39.7175,23.39047619
3913,chic,70,50.875,9/17/97,NA,31,15.47047101,26.27285903
3914,chic,69,50.375,9/18/97,NA,96,21.56394928,29.83409091
3915,chic,73,67.875,9/19/97,NA,34,23.17663044,29.01884058
3916,chic,58.5,48.5,9/20/97,NA,7.5,16.09583333,11.3
3917,chic,57,46.125,9/21/97,NA,13,10.32916667,22.60833333
3918,chic,57.5,51.875,9/22/97,NA,31,5.844746377,33.05833333
3919,chic,59,46.375,9/23/97,NA,15.5,11.22554348,20.69166667
3920,chic,56.5,47.375,9/24/97,NA,27.5,9.701992754,29.19166667
3921,chic,66,55.125,9/25/97,NA,27.5,16.32104743,26.4326087
3922,chic,60,51.125,9/26/97,NA,16.5,15.47753623,16.5
3923,chic,62.5,54.125,9/27/97,NA,27,18.7375,26.21666667
3924,chic,64,48,9/28/97,NA,23.5,15.35,25.70833333
3925,chic,65,44.125,9/29/97,NA,82.5,17.86858974,16.16050725
3926,chic,59.5,47,9/30/97,NA,20,10.01757246,18.61612554
3927,chic,52,42.5,10/1/97,NA,17.5,15.66702899,18.30273386
3928,chic,61,51.875,10/2/97,NA,56.5,15.11449275,30.01041667
3929,chic,73,60.75,10/3/97,NA,68,30.45833333,32.41485507
3930,chic,68,55.75,10/4/97,NA,42.5,18.28240741,29.60416667
3931,chic,70,54.875,10/5/97,NA,45,28.85185185,24.20833333
3932,chic,70.5,56.375,10/6/97,NA,66.5,21.24537037,41.47916667
3933,chic,73.5,58.875,10/7/97,NA,54.41666667,19.75241546,41.02704451
3934,chic,72.5,60.375,10/8/97,NA,65,32.2568438,27.65625
3935,chic,64,44.75,10/9/97,NA,35,15.86070854,22.05661232
3936,chic,59,47.25,10/10/97,NA,36.5,9.194444444,28.83333333
3937,chic,61.5,44.25,10/11/97,NA,25.5,18.49537037,28.04166667
3938,chic,70,56.125,10/12/97,NA,34.5,31.92270531,17.04257246
3939,chic,59.5,39.375,10/13/97,NA,20.08333333,13.22685185,14.94791667
3940,chic,42.5,30.25,10/14/97,NA,16.5,8.578502416,19.76041667
3941,chic,42.5,36.75,10/15/97,NA,39.5,4.358293076,35.5625
3942,chic,47.5,38.5,10/16/97,NA,35,8.611513688,31.44256423
3943,chic,45.5,39.25,10/17/97,NA,37.5,7.297302738,36.11205808
3944,chic,44.5,36.375,10/18/97,NA,40,7.458333333,33.95833333
3945,chic,50,45.25,10/19/97,NA,35,14.58796296,24.72222222
3946,chic,45.5,32.625,10/20/97,NA,17,7.040458937,23.94391026
3947,chic,42.5,20.625,10/21/97,NA,24,10.37661031,20.94067029
3948,chic,36,23.5,10/22/97,NA,27,12.43020788,24.98200758
3949,chic,44.5,31.25,10/23/97,NA,43.5,3.90942029,28.75625
3950,chic,46,44.375,10/24/97,NA,31.5,1.541666667,28.1875
3951,chic,47,37.875,10/25/97,NA,21.23076923,16.25925926,14.88541667
3952,chic,40,36,10/26/97,NA,7.5,22.93981482,8.927083333
3953,chic,32.5,25.57142857,10/27/97,NA,14,12.39492754,25.4375
3954,chic,39,36.125,10/28/97,NA,30.5,6.016908213,27.76136364
3955,chic,44,36,10/29/97,NA,44.5,3.707326892,36.45425725
3956,chic,51,50.25,10/30/97,NA,44.5,12.56884058,30.24456522
3957,chic,59.5,52.5,10/31/97,NA,36.38461539,11.82165862,24.15217391
3958,chic,50,36.125,11/1/97,NA,18.5,8.291666667,14.67708333
3959,chic,38.5,30.125,11/2/97,NA,8,9.239583333,11.70833333
3960,chic,36.5,34.125,11/3/97,NA,17,2.34375,18.35416667
3961,chic,39,35.25,11/4/97,NA,20,1.385416667,18.28849638
3962,chic,40,40.5,11/5/97,NA,28.5,3.376811594,23.23641304
3963,chic,45,39.875,11/6/97,NA,21.15384615,6.884259259,19.78125
3964,chic,43,35.25,11/7/97,NA,12.5,15.22916667,20.375
3965,chic,44,34.125,11/8/97,NA,17,11.27083333,25.44791667
3966,chic,42.5,34.875,11/9/97,NA,26,5.270833333,23.71875
3967,chic,36.5,22.125,11/10/97,NA,16.5,4.916666667,26.32336957
3968,chic,28.5,18.25,11/11/97,NA,24.5,3.9375,28.0625
3969,chic,26.5,16.75,11/12/97,NA,28.15384615,5.52173913,27.91621377
3970,chic,31.5,22.25,11/13/97,NA,31,7.041666667,29.37137681
3971,chic,36,31.25,11/14/97,NA,14,13.08333333,26.625
3972,chic,29,24.375,11/15/97,NA,15,5.208333333,26.89583333
3973,chic,22,14,11/16/97,NA,12.5,12.39583333,23.02083333
3974,chic,25.5,24,11/17/97,NA,37,4.479166667,30.11458333
3975,chic,32,25.125,11/18/97,NA,36.30769231,4.083333333,28.94293478
3976,chic,27.5,22.625,11/19/97,NA,42,2.565217391,32.45322793
3977,chic,33.5,37.5,11/20/97,NA,50,0.956521739,35.52083333
3978,chic,35.5,29.625,11/21/97,NA,19,16.9375,21.51041667
3979,chic,34.5,25.625,11/22/97,NA,30,8.25,23.58333333
3980,chic,26,20.75,11/23/97,NA,18.5,10.14583333,19.08333333
3981,chic,26.5,17.125,11/24/97,NA,31.84615385,4.854166667,34.58740942
3982,chic,47,41.25,11/25/97,NA,44,7.453804348,27.92242495
3983,chic,43,23.625,11/26/97,NA,33,6.5625,26.73484849
3984,chic,37.5,39,11/27/97,NA,23,3.8125,23.91666667
3985,chic,49,45.25,11/28/97,NA,28,2.645833333,20
3986,chic,45.5,47.125,11/29/97,NA,41,3.1875,16.71875
3987,chic,42,31.875,11/30/97,NA,16.23076923,13,11.89583333
3988,chic,37,31.125,12/1/97,NA,6,19.375,16.76231061
3989,chic,36.5,30,12/2/97,NA,25,7.023550725,24.91394928
3990,chic,36.5,32.75,12/3/97,NA,29.5,1.4375,23.41856061
3991,chic,32,21.375,12/4/97,NA,15.5,4.8125,20.72871377
3992,chic,26,17.375,12/5/97,NA,22,4.208333333,17.71875
3993,chic,28.5,25.75,12/6/97,NA,19.53846154,6.791666667,18.33333333
3994,chic,30,27,12/7/97,NA,17.5,6.9375,17.73958333
3995,chic,28.5,26.875,12/8/97,NA,25.5,4.333333333,21.17572464
3996,chic,33,30.625,12/9/97,NA,41.5,1.645833333,24.44602273
3997,chic,34.5,31,12/10/97,NA,10,11.1875,24.10824275
3998,chic,33.5,25,12/11/97,NA,13.5,15.22826087,28.59193841
3999,chic,27.5,21.25,12/12/97,NA,25.07692308,7.798913044,25.27083333
4000,chic,26.5,22.25,12/13/97,NA,28.5,4.833333333,24.95833333
4001,chic,31,25.875,12/14/97,NA,35.5,3.145833333,33.71875
4002,chic,37.5,30.875,12/15/97,NA,40.5,2.541666667,30.41950758
4003,chic,39,30,12/16/97,NA,42,2.5625,32.15625
4004,chic,37,26.5,12/17/97,NA,40.5,5.291666667,43.36775362
4005,chic,38.5,32.75,12/18/97,NA,44.41666667,1.695652174,31.25
4006,chic,40.5,33.125,12/19/97,NA,53,1.6875,37.50662879
4007,chic,33,23.875,12/20/97,NA,15.5,6.395833333,23.53125
4008,chic,32.5,25,12/21/97,NA,16.5,15.52083333,19.47916667
4009,chic,34.5,33,12/22/97,NA,19.5,5.625,22.97916667
4010,chic,34,27.625,12/23/97,NA,36.5,1.967391304,24.77083333
4011,chic,34,31.5,12/24/97,NA,31.84615385,5.645833333,21.76041667
4012,chic,30.5,24.5,12/25/97,NA,18,5.5,19.05208333
4013,chic,28.5,23.75,12/26/97,NA,26.5,3.541666667,19.42119565
4014,chic,23,13.75,12/27/97,NA,19.5,3.6875,31.01041667
4015,chic,25.5,28.75,12/28/97,NA,23.5,3.583333333,22.69791667
4016,chic,29.5,23.625,12/29/97,NA,22.5,2.087862319,26.14583333
4017,chic,21.5,17.25,12/30/97,NA,23.07692308,4.199275362,30.78804348
4018,chic,18,5.25,12/31/97,NA,24.5,8.604166667,29.31838768
4019,chic,28,22.5,1/1/98,NA,23,12.81944444,17.88333333
4020,chic,44,35.9,1/2/98,NA,28,8.430555556,21.425
4021,chic,47,46.9,1/3/98,NA,23.5,10.31944444,16.025
4022,chic,45,40,1/4/98,NA,12,7.111111111,13.88333333
4023,chic,48,46.7,1/5/98,11.5,20.61538462,2.800010979,20.91607378
4024,chic,43,41.1,1/6/98,NA,30,5.388888889,19.95530303
4025,chic,38,34.2,1/7/98,NA,6,14.13888889,11.42282609
4026,chic,34,30.8,1/8/98,NA,4.5,15.96437198,14.63333333
4027,chic,25,25.3,1/9/98,NA,20,10.27777778,20.28442029
4028,chic,12,2.8,1/10/98,NA,23.5,11.125,16.45833333
4029,chic,18,7.1,1/11/98,10.2,30.75,5.708333333,28.475
4030,chic,23,20.6,1/12/98,NA,27,2.194444444,24.90833333
4031,chic,7,-6,1/13/98,NA,41.5,6.210748792,33.91742424
4032,chic,17,15.4,1/14/98,NA,46.5,9.069444444,28.95151515
4033,chic,28,23.1,1/15/98,NA,30,3.486111111,30.74545455
4034,chic,28,23.6,1/16/98,NA,19.5,8.419082126,23.68550725
4035,chic,23,21.9,1/17/98,38.1,32.46153846,3.180555556,25.3
4036,chic,16,13.5,1/18/98,NA,41.5,3.638888889,31.21666667
4037,chic,24,19.1,1/19/98,NA,44.5,1.680555556,35.15
4038,chic,26,21.3,1/20/98,NA,51.5,3.530797101,35.375
4039,chic,31,26.8,1/21/98,NA,42,5.125,24.725
4040,chic,32,29.9,1/22/98,NA,39,1.79468599,26.48550725
4041,chic,28,25.8,1/23/98,33.95,38.69230769,1.75,29.3762987
4042,chic,28,24.2,1/24/98,NA,44.5,2.222222222,35.16666667
4043,chic,28,22.9,1/25/98,NA,24,8.555555556,23.81666667
4044,chic,31,28.6,1/26/98,NA,38,1.666666667,31.525
4045,chic,33,30.4,1/27/98,NA,34,1.473429952,36.4173913
4046,chic,36,32.5,1/28/98,NA,34,1.223429952,33.19311594
4047,chic,37,30.6,1/29/98,21.4,30.16666667,3.097222222,30.31666667
4048,chic,31,25.6,1/30/98,NA,21,4.652777778,31.12247475
4049,chic,35,29.1,1/31/98,NA,31.5,4.5,27.42727273
4050,chic,39,31,2/1/98,NA,23.5,6.236111111,23.86666667
4051,chic,33,26.6,2/2/98,NA,19.5,8.763888889,23.975
4052,chic,34,28.9,2/3/98,NA,21.5,12.65277778,25.23758235
4053,chic,32,25.6,2/4/98,13.9,12.76923077,24.73852657,14.08442029
4054,chic,32,27.4,2/5/98,NA,8,27.64251208,14.63962451
4055,chic,36,29.4,2/6/98,NA,14.5,22.7397343,23.5
4056,chic,34,28.7,2/7/98,NA,25,18.11111111,20.69166667
4057,chic,33,28.3,2/8/98,NA,24.5,23.47222222,20.88333333
4058,chic,35,28.8,2/9/98,NA,69,4.541666667,45.39469697
4059,chic,39,33.9,2/10/98,29.5,62.84615385,4.977657005,36.24163373
4060,chic,41,38.6,2/11/98,NA,34,4.291666667,29.30108696
4061,chic,35,28.3,2/12/98,NA,16,12.18055556,24.28333333
4062,chic,36,31.4,2/13/98,NA,30,5.780555556,26.09166667
4063,chic,38,31,2/14/98,NA,29,3.958333333,26.63333333
4064,chic,43,32,2/15/98,NA,26,7.583333333,25.83333333
4065,chic,42,35.3,2/16/98,22.55,33.69230769,11.43055556,22.21666667
4066,chic,41,38.8,2/17/98,NA,16,11.29166667,19.68181818
4067,chic,39,35.3,2/18/98,NA,8,14.43686869,22.92086957
4068,chic,40,35,2/19/98,NA,20.5,5.521464647,27.84440053
4069,chic,39,33.5,2/20/98,NA,19.5,8.376893939,27.8702381
4070,chic,38,30.1,2/21/98,NA,25.5,12.58333333,28.9
4071,chic,44,35,2/22/98,27.75,39.07692308,11.83333333,23.3
4072,chic,41,29.7,2/23/98,NA,29,18.95833333,32.00256917
4073,chic,45,36.7,2/24/98,NA,36.5,7.895531401,30.44924242
4074,chic,42,34.6,2/25/98,NA,34.5,17.82789855,25.3326087
4075,chic,54,36.7,2/26/98,NA,31,14.40277778,27.86725955
4076,chic,42,37.7,2/27/98,NA,24.5,14.82306763,26.025
4077,chic,41,33.2,2/28/98,16.5,21.23076923,12.68055556,28.10833333
4078,chic,35,28.5,3/1/98,NA,11,11,20.11666667
4079,chic,33,31.5,3/2/98,NA,20,4.166666667,29.02355073
4080,chic,34,30.4,3/3/98,NA,9,17.61111111,24.78181818
4081,chic,34,24.1,3/4/98,NA,12,21.40881643,23.24254386
4082,chic,36,24.1,3/5/98,NA,10.5,19.61050725,21.80072464
4083,chic,34,27.9,3/6/98,19.6,31.92307692,9.09469697,29.22467062
4084,chic,36,28.1,3/7/98,NA,24.5,22.56944444,20.49166667
4085,chic,38,34.2,3/8/98,NA,15,21.76388889,12.98333333
4086,chic,26,20.7,3/9/98,NA,23,30.02923977,12.34722222
4087,chic,18,4.9,3/10/98,NA,17,20.43055556,24.92708333
4088,chic,18,2.3,3/11/98,NA,20,16.13888889,29.89492754
4089,chic,18,6.7,3/12/98,18.9,36.90909091,15.02445652,32.53891304
4090,chic,29,20.7,3/13/98,NA,38,17.2821558,29.35144928
4091,chic,28,14,3/14/98,NA,18,28.26388889,22.38333333
4092,chic,27,20.9,3/15/98,NA,15.5,29.18055556,24.0192029
4093,chic,30,22.6,3/16/98,NA,26,30.20350242,20.55833333
4094,chic,36,31.7,3/17/98,NA,37.5,16.30555556,26.32886905
4095,chic,45,41.9,3/18/98,26.4,35.16666667,4.890700483,31.31054779
4096,chic,37,34.2,3/19/98,NA,9,21.25,22.075
4097,chic,35,27.1,3/20/98,NA,8,39.05,13.22753623
4098,chic,37,24.7,3/21/98,NA,6.5,37.9,14.74166667
4099,chic,36,22.6,3/22/98,NA,12.5,26.85,27.05833333
4100,chic,38,21.6,3/23/98,NA,33.5,18.18333333,38.5
4101,chic,40,23.3,3/24/98,15.95,31.46153846,17.60013175,36.11376812
4102,chic,51,38.6,3/25/98,NA,30.5,21.83297101,28.981917
4103,chic,68,53.9,3/26/98,NA,68.5,35.46485507,17.05151515
4104,chic,67,52.3,3/27/98,NA,68.5,34.34444444,18.14046992
4105,chic,57,50.9,3/28/98,NA,15.5,31.22916667,15.27083333
4106,chic,62,54.3,3/29/98,NA,33,22.86458333,16.73958333
4107,chic,73,59.4,3/30/98,15.6,30.08333333,27.25,14.66575574
4108,chic,59,51.7,3/31/98,NA,21.5,24.67572464,20.31610201
4109,chic,44,36.6,4/1/98,NA,12.5,20.96376812,19.37934783
4110,chic,44,37.1,4/2/98,9.1,14.5,14.87375734,21.36742424
4111,chic,41,35,4/3/98,7,10.5,20.60457839,16.88442029
4112,chic,41,28.1,4/4/98,2.1,6.5,29.43939394,13.2
4113,chic,41,23.7,4/5/98,6.4,16,21.35606061,23.01666667
4114,chic,48,32.6,4/6/98,14.9,33.5,20.91666667,29.23333333
4115,chic,52,39.4,4/7/98,27.6,43,20.3433161,25.18188406
4116,chic,48,46.3,4/8/98,22.7,20.5,9.661231884,26.20398551
4117,chic,43,32.8,4/9/98,14.3,13.5,26.04412055,16.78349802
4118,chic,46,27,4/10/98,11.9,15.5,25.79583333,24.99166667
4119,chic,50,34.9,4/11/98,16.95,31,22.43333333,32.575
4120,chic,64,38.5,4/12/98,NA,34,44.88333333,13.575
4121,chic,62,46.7,4/13/98,NA,40,33.825,20.46666667
4122,chic,58,48.1,4/14/98,NA,24.5,23.51893939,23.73166667
4123,chic,53,46.6,4/15/98,23.6,36,15.57069709,26.23336627
4124,chic,42,40,4/16/98,8.5,13,11.79084322,20.01224199
4125,chic,45,30.2,4/17/98,11.55,20.15384615,18.49571805,30.18810387
4126,chic,50,32.1,4/18/98,16.1,36,22.59848485,29.69444444
4127,chic,52,33,4/19/98,20,26,29.3030303,29.84027778
4128,chic,52,40.8,4/20/98,NA,41,24.31110013,34.60416667
4129,chic,50,46.2,4/21/98,NA,23.5,30.60289855,20.20770202
4130,chic,53,37.1,4/22/98,NA,21.5,31.31508265,25.52483165
4131,chic,56,35.6,4/23/98,18.5,44.69230769,18.3115448,47.81557971
4132,chic,62,36.5,4/24/98,16.8,44,26.77536232,30.43949275
4133,chic,56,46.8,4/25/98,23.2,35,30.70454546,22.025
4134,chic,48,43.3,4/26/98,18.4,24,28.34469697,12.675
4135,chic,45,27.5,4/27/98,8.5,10.5,31.36149539,12.025
4136,chic,46,33.8,4/28/98,18.2,24.5,22.68560606,21.83333333
4137,chic,54,48.4,4/29/98,29.45,51,14.46086358,23.54202899
4138,chic,55,51.3,4/30/98,39.4,34,10.78623188,25.31309524
4139,chic,59,53.7,5/1/98,35.4,28.5,14.29512517,31.42904589
4140,chic,57,52,5/2/98,33.3,35,20.66287879,26.79861111
4141,chic,53,50.3,5/3/98,19.3,18.5,22.88257576,15.78472222
4142,chic,60,47,5/4/98,18.9,28,21.81735837,27.15277778
4143,chic,62,54.1,5/5/98,28,43,21.31908013,35.47916667
4144,chic,68,56.8,5/6/98,23.9,35,25.02272727,33.03200483
4145,chic,57,56,5/7/98,32.1,34.5,24.27042161,33.99166667
4146,chic,62,51.3,5/8/98,16.9,21,36.54056089,17.86721015
4147,chic,58,43.5,5/9/98,7.9,13.5,26.6780303,14.59375
4148,chic,58,40.1,5/10/98,6.6,11,29.11742424,14.8125
4149,chic,61,48.1,5/11/98,11.75,28.66666667,23.07438017,22.23257576
4150,chic,63,55.1,5/12/98,23.5,46,35.24734998,22.975
4151,chic,68,52.5,5/13/98,15.6,35,31.6682971,28.94001035
4152,chic,68,55.4,5/14/98,26.2,48,35.2766469,38.43181818
4153,chic,75,65.8,5/15/98,56.5,91,38.57300725,29.0326087
4154,chic,72,50.9,5/16/98,7.3,37.5,36.25416667,15.58333333
4155,chic,68,49.2,5/17/98,10.6,34,28.75416667,31.84166667
4156,chic,76,49.4,5/18/98,13.2,79,38.11105073,31.27463768
4157,chic,79,61,5/19/98,25.9,78,37.38003663,44.20833333
4158,chic,65,52.8,5/20/98,12.2,37.5,21.95452899,34.2761199
4159,chic,64,46.9,5/21/98,5.7,26,26.74757894,21.83275692
4160,chic,57,47.9,5/22/98,9,28,22.73484849,17.38888889
4161,chic,61,45.5,5/23/98,10.1,31.92307692,34,14.54166667
4162,chic,61,54.3,5/24/98,19.4,27,33.25378788,16.26388889
4163,chic,62,48.3,5/25/98,11.6,17.5,37.9469697,17.3125
4164,chic,63,45.7,5/26/98,27.7,40.5,26.91172596,38.24698068
4165,chic,67,52.8,5/27/98,29.5,59.5,37.26119895,39.26957071
4166,chic,75,64.3,5/28/98,25.6,72,34.33222756,30.11956522
4167,chic,74,62.3,5/29/98,12.3,29.84615385,29,32.94444444
4168,chic,73,62.7,5/30/98,18.9,49.5,33.47348485,27.68055556
4169,chic,70,60.2,5/31/98,10.4,29.5,40.26515152,11.63194444
4170,chic,63,45.7,6/1/98,10,29.5,28.19153491,21.73611111
4171,chic,63,50.7,6/2/98,7.8,38.5,26.73293209,22.01190476
4172,chic,55,45.7,6/3/98,7.1,22,14.86775362,24.51564559
4173,chic,56,37.7,6/4/98,6.85,26.5,23.33876812,24.67361111
4174,chic,50,41.6,6/5/98,9.4,9.5,21.35589592,14.26388889
4175,chic,54,38.9,6/6/98,11.8,20.5,9.125,28.77083333
4176,chic,58,41.1,6/7/98,8.4,15,23.89393939,20.02083333
4177,chic,56,46,6/8/98,19,33.5,18.4759552,31
4178,chic,61,59,6/9/98,33.8,26,17.89081028,25.49667874
4179,chic,68,58,6/10/98,27.15,37,23.24160079,25.75590141
4180,chic,68,65.8,6/11/98,23.1,31.5,18.7687747,27.44535024
4181,chic,74,61.5,6/12/98,11.7,27,33.76239669,19.74245169
4182,chic,69,58.2,6/13/98,15.5,18.5,33.56439394,23.36805556
4183,chic,67,57.5,6/14/98,20,26.5,29.09090909,27.34027778
4184,chic,70,58.7,6/15/98,19.4,23,29.63429752,21.55555556
4185,chic,70,61.2,6/16/98,14.1,39.5,16.03326746,31.31448413
4186,chic,73,63.7,6/17/98,20.3,37,22.49225955,31.13647343
4187,chic,77,69.3,6/18/98,22,52.5,37.26273035,25.67929293
4188,chic,73,61.2,6/19/98,9.7,28,32.88389328,23.27083333
4189,chic,78,68,6/20/98,16.7,33,33.88257576,26.17361111
4190,chic,79,66,6/21/98,13.7,21.5,34.46969697,22.11805556
4191,chic,74,61.9,6/22/98,12.55,31.08333333,28.76893939,24.36111111
4192,chic,74,60.6,6/23/98,15.7,38.5,41.72134387,29.34848485
4193,chic,83,70.2,6/24/98,25.4,59,37.88265062,28.76520641
