structure,mp,rings,heavy atoms,single bonds,triple bonds,reactive,molar mass,refractivity,formal charge,logP,tpsa,dipole moment,energy,density,volume,PCA1,PCA2
S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1OC)c1ccc(OCC)cc1,194,17,25,29,0,0,354.43399,9.9086084,0,3.5678999,61.200001,7.5401287,-166.01714,1.0581106,334.96875,-2.2624,2.9186
N=1c2ccccc2N=C(C)CC=1C,194,6,13,18,0,1,172.231,5.3332725,0,3.2751,24.719999,2.5632169,-78.581741,0.91536152,188.15625,9.6146,2.9683
Fc1ccc(N2C(=O)C3ON=C(C(=O)c4ccc5ccccc5c4)C3C2=O)cc1,194,16,29,25,0,0,388.354,10.306879,0,3.3773,76.040001,3.8684161,-205.58842,1.1521187,337.07812,-4.5231,-1.2864
O=C1NC(C)=C(C(=O)OCC)C(N1)c1cccc(OC)c1OC,194.5,6,23,35,0,0,320.345,8.4818668,0,1.9903001,85.889999,4.635756,-173.3033,1.028911,311.34375,-2.1785,-4.0919
O=C1OC(=O)c2c1c(C)ccc2C,194.5,6,13,14,0,0,176.17099,4.7080011,0,1.61404,43.369999,5.8962545,-94.932632,1.0707449,164.53125,10.0659,-4.0584
S=C1SC(=Cc2ccc(O)c(OC)c2)C(=O)N1CNc1ccc([N+](=O)[O-])cc1,194.5,12,28,29,0,0,417.466,10.753572,0,3.1238,139.71001,9.8537378,-203.18317,1.166921,357.75,-6.38,-3.8988
O=C1NC(C)=C(C(=O)OCc2ccccc2)C(N1)c1occc1,194.8,11,23,27,0,0,312.32498,8.5422392,0,3.0128,80.57,2.7965424,-162.98492,1.0606388,294.46875,-0.9952,-2.3315
[nH0]1c2c([nH0]c3ccccc13)c1c2c(C)ccc1C,195,16,18,16,0,0,232.286,7.1787086,0,3.8940401,25.780001,1.0102262,-104.16013,0.94281477,246.375,5.8329,4.9156
O=C1C=C(NC)C2CCC1(C)C2(C)C,195,0,14,32,0,0,193.28999,5.6767607,0,2.1149001,29.1,3.9127848,-93.952942,0.91087252,212.20312,8.1761,2.8484
O=C(O)CC(O)(CC(=O)O)C(=O)O.NC1C(N)C2(C)CCC1C2(C)C,195,0,25,50,0,0,360.40698,8.7659836,0,-0.1514,184.17,6.2271438,-204.2583,1.0924528,329.90625,-6.5868,-13.035
Brc1cc(Br)c(N)c(c1)Cc1ccccc1,195,12,16,16,0,0,341.04599,7.432096,0,4.5311699,26.02,2.0999444,-111.80798,1.3252547,257.34375,5.9995,5.8982
O=C(O)c1cc(O)c(OC)c(OC)c1,195,6,14,17,0,0,198.174,4.8276067,0,1.1076,75.989998,3.5134966,-116.58069,1.1319175,175.07812,6.6992,-7.448
O=C(N)c1[nH0]c2ccccc2[nH0]c1,195,10,13,9,0,0,173.175,4.8665023,0,0.72869998,68.870003,3.1996057,-84.715508,1.0552413,164.10938,9.5337,-3.3966
[Cl-].[N+]c1ccccc1C=Cc1ccccc1,195,12,16,17,0,0,231.726,7.1784773,0,-0.2656,27.639999,4.0874848,-102.03889,1.0563009,219.375,4.8233,-1.1007
[I-].[nH0+]1(C)c(C)ccc2ccccc12,195,10,13,14,0,0,285.12799,6.760756,0,-0.66408002,3.8800001,11.845003,-84.076569,1.3072706,218.10938,8.3031,-1.7174
O=C(O[nH0]1c2ccc(OC(=O)C)cc2c(OC(=O)C)c1c1ccccc1)C,195,15,27,27,0,1,367.35699,9.853755,0,3.1340001,83.830002,8.1038551,-197.43988,1.0884652,337.5,-4.615,-3.3279
BrCCCNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,195,6,19,20,0,1,332.10999,6.8114438,0,2.0178001,120.74,4.4284945,-157.92957,1.3619787,243.84375,1.4277,-8.0565
[Br-].O=[N+]([O-])c1cc([N+](=O)[O-])cc(c1)C(=O)NCCC[nH0+]1ccccc1,195,12,25,25,0,0,411.21201,9.4913778,0,-1.119,124.62,0.82264757,-193.96855,1.2675225,324.42188,-5.3167,-10.0295
S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1O)c1ccc([N+](=O)[O-])cc1,195.2,17,24,20,0,0,341.35098,8.7803411,0,2.7744,108.79,8.3267565,-165.58249,1.1881473,287.29688,-0.5361,-2.7936
O=C(NCCN)CC[nH0]1c[nH0]c2c1[nH0]c[nH0]c2N,195.5,9,18,23,0,0,249.278,6.5221429,0,-0.86009997,124.74,1.9283314,-123.38287,1.0782503,231.1875,2.3836,-6.5032
O=C1C(=C2OC(C2=O)C2C(=O)C3(C)CCC2C3(C)C)C2CCC1(C)C2(C)C,195.5,0,27,57,0,0,370.48898,10.075089,0,3.875,60.439999,3.4943357,-188.86465,0.98895961,374.625,-4.22,2.2559
O=C(OC(C)C)C1=C(NC(C)=C(C(=O)OC(C)C)C1c1cccc(OC)c1O)C,195.5,6,29,49,0,0,403.47498,10.976765,0,3.5388,94.089996,3.5517709,-215.8757,0.99935752,403.73438,-8.4208,-2.127
OCC1OC(=CC(O)C1O)C(OC)=N,195.5,0,14,25,0,0,203.194,4.7125759,0,-1.3931299,103,3.0270557,-120.4669,1.1522608,176.34375,5.5475,-9.0688
Clc1cccc(Cl)c1C(O)C1C(=O)N(N=C1C(F)(F)F)c1ccccc1,195.5,12,26,25,0,1,403.18698,9.2617922,0,4.7561998,52.900002,2.4068067,-218.92876,1.2776772,315.5625,-1.7153,0.6797
S1C(=NC(=O)c2ccccc2)N(N=C1C(=O)C)c1cccc([N+](=O)[O-])c1,195.5,12,26,23,0,0,368.37299,9.6221828,0,3.0188999,107.92,5.1977186,-182.24782,1.1783812,312.60938,-3.0541,-2.6037
Clc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])C(c1ccccc1)C(=NNc1ccccc1)c1ccccc1,195.5,24,35,30,0,0,486.91498,13.341143,0,6.8309999,116.03,7.6715336,-238.68738,1.1315382,430.3125,-10.7781,2.4874
S1c2[nH0][nH0]c([nH0]2NC1c1ccc([N+](=O)[O-])cc1)c1ccccc1OC,195.5,17,25,23,0,0,355.37799,9.3005333,0,3.0774,97.790001,5.4454246,-172.03841,1.1507889,308.8125,-1.5163,-1.05
Cl.O=C1c2ccccc2[N+]([O-])=C1c1[nH0]cccc1,195.5,12,18,14,0,0,260.67999,7.0891967,0,2.711,58.709999,4.8327556,-125.94802,1.186004,219.79688,4.6325,-1.1574
O=NN1C(C=Cc2ccccc12)=CC(c1ccccc1)c1ccc(N(C)C)cc1,195.5,18,29,34,0,0,381.479,11.692206,0,5.9832001,35.91,2.6412091,-177.45251,0.97230804,392.34375,-5.4623,8.6718
s1cc([nH0]c1C(=NNc1ccc(F)cc1)C#N)c1ccc(C)cc1,195.5,17,24,20,1,0,336.39398,9.5450535,0,4.8687038,61.07,2.019347,-156.30124,1.0423247,322.73438,-1.0432,3.9058
Brc1ccc(cc1)C1C=2C(=O)Oc3ccccc3C=2OC=2NC(=O)C(OCC)C(=O)C=21,196,12,31,34,0,0,482.28598,11.470629,0,3.2821,90.93,4.7506599,-227.5455,1.2426049,388.125,-7.0761,-1.5604
O=C(OC1CCC2C3CC=C4CC5(OCCO5)CCC4(C)C3CCC21C)C,196,0,27,63,0,1,374.521,10.326159,0,4.6240001,44.759998,2.7083156,-191.90904,0.96916318,386.4375,-4.9131,3.0093
O=C(OC1CCC2C3CCC4CC(O)(C#C)CCC4(C)C3CCC21C)C,196,0,26,61,1,1,358.522,10.195911,0,4.3251081,46.529999,1.5169634,-179.12825,0.94847089,378,-4.5152,3.1681
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=Cc1cc(OC)c(OC)c(OC)c1,196,12,32,39,0,0,435.436,11.575176,0,2.5272999,109.69,7.2413635,-229.56509,1.0876129,400.35938,-9.2029,-3.2835
s1c2ccccc2[nH0]c1C(=NNc1cccc(F)c1)C#N,196,15,21,14,1,0,296.32901,8.2011471,0,4.046484,61.07,3.6590323,-138.20993,1.0906979,271.6875,2.3835,2.6731
FC(F)(F)C(C(=O)Nc1ccc(C)cc1)C(F)(F)F,196,6,19,21,0,0,285.18698,5.5817518,0,3.67432,29.1,4.5585909,-196.95602,1.3601586,209.67188,4.0649,-1.7906
Clc1cccc(Cl)c1NC(=O)C(C(F)(F)F)C(F)(F)F,196,6,20,18,0,0,340.04999,6.046072,0,4.7252998,29.1,4.3878593,-216.59677,1.5122784,224.85938,3.5018,-1.4393
O=[N+]([O-])c1ccccc1NN=C(C(=O)OCC)C(=O)OCC,196,6,22,27,0,0,309.27798,7.6471734,0,1.4888999,122.81,2.8677142,-174.15434,1.1278514,274.21875,-1.9863,-8.0547
S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1OC)c1ccccc1,196,17,22,22,0,0,310.38098,8.7777672,0,3.1691999,51.970001,8.10989,-140.32851,1.0883402,285.1875,1.3988,3.1199
Clc1ccc(cc1)c1[nH0]c(sc1)C(=NNc1cccc(C)c1C)C#N,196,17,25,23,1,0,366.87601,10.438004,0,5.446424,61.07,4.1567984,-157.42641,1.0605268,345.9375,-2.1723,5.3826
O=[N+]([O-])c1cccc(NN=Cc2ccccc2)c1,196,12,18,16,0,0,241.25,6.8327804,0,3.0408001,70.209999,5.8152552,-120.5022,1.0139217,237.9375,4.2119,-0.6631
O=C(N)NN=C(CC)C1=CC2(C)CCC1C2(C)C,196.5,0,18,39,0,0,249.358,7.1289811,0,2.8032,67.480003,5.4861116,-121.01699,0.95642525,260.71875,3.2413,-0.2343
Clc1ccc(OC(=O)c2ccc(cc2)C(=O)Oc2ccc(Cl)cc2)cc1,196.5,18,26,20,0,0,387.21799,10.140859,0,5.4843998,52.599998,2.1496201,-189.10132,1.1373607,340.45312,-3.4617,2.2681
S1CC(=N[nH0]2c1[nH0][nH0]c2c1cc(OC)c(OC)c(OC)c1)c1ccccc1,196.5,17,27,30,0,0,382.444,10.512269,0,3.1010001,70.760002,7.0043831,-183.86911,1.0856694,352.26562,-3.8115,2.2267
[I-].[I-].[nH0+]1(C)c2ccccc2ccc1C(Cc1ccc([N+](C)(C)C)cc1)c1ccccc1,196.5,22,31,39,0,0,636.35901,15.483645,0,-0.39723,3.8800001,48.055717,-197.49773,1.3564807,469.125,-12.8574,0.4839
Oc1[nH0]c([nH0][nH0]1c1ccccc1)C1CCCCC1,196.5,11,18,26,0,0,243.31,7.0898743,0,3.0206001,50.939999,1.9073212,-117.10641,0.98925352,245.95312,4.4195,0.9096
O=C1CC2C(C)C(=O)C34C1C1(C)C(=O)CCC(C)(C)C1CC4OC(OC23)(C)C,196.8,0,28,61,0,0,388.504,10.288459,0,3.3322001,69.669998,2.3918102,-203.0424,1.04292,372.51562,-5.0865,2.2511
FC(F)(F)c1[nH0][nH]c2OC(N)=C(C#N)C(c21)c1ccc(O)cc1,197,11,23,21,1,0,322.246,7.3889303,0,2.663784,107.95,6.9342098,-188.73026,1.2730706,253.125,1.5445,-2.2176
O=C1C(=CNC(=O)N)C2CCC1(C)C2(C)C,197,0,16,32,0,0,222.28799,6.0667672,0,1.5638,72.190002,5.3389478,-113.116,0.98486894,225.70312,5.5135,-2.8307
BrCc1c2ccccc2c(CBr)c(CBr)c1CBr,197,10,18,20,0,1,499.866,9.049818,0,7.4850001,0,2.122298,-141.27838,1.521011,328.64062,2.08,7.7199
O=C1N=C2=CC=CC=C2N=C(C)C1=NNc1ccc(OC)cc1,197,6,23,27,0,0,307.33301,8.6939335,0,2.6370001,75.410004,5.7930903,-150.80048,1.0512165,292.35938,0.0594,0.6614
O=C1Oc2ccccc2C(N)=C1CN1CCCC1,197,6,18,28,0,0,244.29399,6.887187,0,1.3712,55.560001,5.7971115,-122.16421,1.0194846,239.625,4.5524,-0.4201
Brc1ccc(NN=C(C#N)c2scc([nH0]2)c2ccc(OC)cc2)cc1,197,17,25,21,1,0,413.29898,10.464116,0,4.9942842,70.300003,1.1616837,-165.24825,1.1552732,357.75,-2.5554,4.3683
Clc1ccc2oc3CCC(C)(c4cc(oc4c3c2c1)C)c1ccccc1OC,197.5,20,28,32,0,0,392.88199,11.146028,0,6.94169,35.509998,2.0859773,-189.17227,1.0463773,375.46875,-3.6939,7.2444
O=C1CC2C(C)(C)CCCC2(C)C=2C(=O)C(O)=C(C(=O)C1=2)C(C)C,197.5,0,24,47,0,0,330.42398,9.101759,0,3.7083001,71.440002,3.2583125,-171.10129,1.0067189,328.21875,-2.1239,-0.5206
ClC1=C(Cl)C(=O)c2c(O)ccc(O)c2C1=O,197.5,6,16,12,0,0,259.04401,5.6911249,0,2.1659999,74.599998,4.4664674,-132.39987,1.2819002,202.07812,6.4883,-5.6801
O=[N+]([O-])c1cc([N+](=O)[O-])c(NCC(=O)OCC)cc1NCC(=O)OCC,197.5,6,26,34,0,1,370.31799,8.6622,0,1.4529999,168.3,2.2550762,-213.74123,1.1688293,316.82812,-6.8585,-11.0708
O=[N+]([O-])c1ccc(NN=C(C)C=C(C)C#Cc2ccccc2)c([N+](=O)[O-])c1,197.5,12,27,27,1,0,364.36099,9.9504576,0,4.2888079,116.03,7.7098937,-186.97958,1.0597184,343.82812,-5.177,-1.2321
I.S(CC)C(=NNc1ccccc1)C(N)=NNc1ccccc1,197.5,12,23,29,0,0,441.341,10.885929,0,4.3196001,74.800003,3.1818123,-151.17413,1.3481207,327.375,-3.8243,4.0186
O=C(N)NN=C(O)C=Cc1ccccc1,197.5,6,15,17,0,0,205.217,5.6610818,0,1.2395999,87.709999,4.2325892,-105.23363,1.0644207,192.79688,5.3824,-4.618
Clc1ccc(cc1)C1Nc2[nH0]c([nH0][nH0]2C(N)=C1C(=O)OCC)C(F)(F)F,197.5,11,26,28,0,0,387.74899,8.7984276,0,3.2407999,95.059998,5.9150658,-217.38884,1.2747694,304.17188,-2.5999,-3.851
O=[N+]([O-])c1cc2N3N(N3c3ccccc3)c2cc1CC(=NNc1ccccc1)c1ccccc1,197.5,24,34,33,0,1,448.48599,12.729711,0,5.54527,79.239998,7.9897075,-214.26346,1.0630779,421.875,-8.2264,4.7883
O=C(OC)C1=C(NC(C)=C(C(=O)OC)C1c1ccccc1)C,197.60001,6,22,32,0,0,301.34198,8.4136162,0,2.2674,64.629997,3.101398,-158.00327,1.0233412,294.46875,-0.4434,-2.0916
OC1(C#C)CCC2C3CCC4CC5(OCCO5)CCC4(C)C3CCC21C,198,0,26,63,1,0,358.522,10.070296,0,4.136508,38.689999,2.0031922,-179.12021,0.95379341,375.89062,-3.9165,4.7653
Cl.O1COc2cc(ccc12)C=NC,198,6,13,16,0,0,199.63699,5.3579054,0,2.266,30.82,1.0595952,-99.122879,1.0779353,185.20312,8.4443,1.197
s1c2sc(c(N=C3SCCS3)c2c(N=C2SCCS2)c1C(=O)OCC)C(=O)OCC,198,8,30,38,0,0,518.74799,13.108926,0,5.3392,77.32,0.95447475,-217.85007,1.2271706,422.71875,-8.7855,-1.9169
O=C1Oc2ccccc2C(NC)=C1,198,6,13,15,0,0,175.187,4.9455905,0,1.1659,38.330002,5.5791311,-89.873291,0.99821651,175.5,10.1868,-1.0504
O=[N+]([O-])c1ccc(NC(=O)c2ccccc2)cc1,198,12,18,15,0,0,242.23399,6.6628079,0,2.8471,74.919998,8.6664257,-125.59064,1.0692445,226.54688,4.0811,-2.6052
O=[N+]([O-])c1ccc(NN=C2C(C)=CCC2C)c([N+](=O)[O-])c1,198,6,21,26,0,0,290.27899,7.3531113,0,3.257,116.03,8.5792074,-154.93118,1.1097883,261.5625,1.1279,-4.1479
O=C1CC2CC(O)CCC2(C)C2CCC3(C)C(CCC3O)C12,198,0,22,54,0,0,306.44598,8.4958544,0,2.9298999,57.529999,2.674237,-155.99271,0.96594483,317.25,-0.1485,1.0932
O=C(OC1OC(CO)C(O)C(O)C1O)C1(C)CCCC2(C)C3CCC4CC3(CC4(OC3OC(CO)C(O)C(O)C3O)CO)CCC12,198,0,46,102,0,1,660.75397,15.713139,0,-1.71,236.06,5.536406,-377.54999,1.1139628,593.15625,-26.7104,-10.9264
S1c2[nH0][nH0]c([nH0]2NC1c1ccc(N(C)C)cc1)c1cccc([N+](=O)[O-])c1,198,17,26,27,0,0,368.42099,9.8593464,0,3.1348,91.800003,12.495705,-173.50223,1.1282871,326.53125,-2.7073,0.2799
S1C2=NC=C(C(=N)N2N=C1C(F)(F)F)C(=O)OCC,198,0,19,22,0,0,292.241,6.0768313,0,1.4768699,78.110001,4.4250727,-169.80208,1.3854388,210.9375,3.7271,-6.1744
O=[N+]([O-])c1ccc2c(c1)C(=O)NC2=O,198,6,14,10,0,0,192.12999,4.4272871,0,0.47839999,91.989998,2.9603775,-108.6424,1.2580643,152.71875,8.4769,-10.0933
O=C1N(N=C(N1C(=O)N)C1CCCCC1)c1ccccc1,198,6,21,32,0,0,286.33499,7.8622289,0,2.9010999,79,0.85511929,-142.69238,1.0346341,276.75,1.2506,-2.2593
O=[N+]([O-])c1ccc(cc1)C=Cc1ccc(N)cc1[N+](=O)[O-],198,12,21,18,0,0,285.259,7.4744377,0,3.2556,117.66,9.347311,-151.02975,1.1232051,253.96875,1.1717,-4.0572
[Cl-].[N+]c1ccccc1CCc1ccccc1,198,12,16,20,0,0,233.74199,7.2257967,0,-0.65086001,27.639999,34.531956,-103.27953,0.95035177,245.95312,4.704,-0.9692
O=C1CCC2(C)C(CCC3C2CCC2(C)C(=O)CCC32O)C1,198.5,0,22,51,0,0,304.42999,8.4442472,0,3.2822001,54.369999,2.643194,-154.62442,0.9953267,305.85938,0.4386,1.6081
O=C1C=C2CCC3C4CCC(OCc5ccccc5)C4(C)CCC3C2(C)CC1,198.5,6,28,58,0,0,378.556,11.304374,0,6.3701,26.299999,4.4939351,-181.8094,0.94058478,402.46875,-5.3738,7.6014
ON=C1CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C1,198.5,0,22,55,0,1,305.46201,8.7085762,0,4.2202001,52.82,1.7979079,-150.87872,0.94771999,322.3125,0.0321,2.5825
S=C1SC(N=Nc2ccccc2C(=O)O)C(=O)N1c1ccccc1,198.5,12,24,21,0,0,357.414,9.491272,0,3.4035001,114.42,4.8504291,-164.854,1.1783081,303.32812,-1.9235,-2.7621
O=[N+]([O-])c1ccc(NN=CC=2CCCCC=2C#Cc2ccccc2)c([N+](=O)[O-])c1,198.5,12,29,32,1,0,390.39899,10.711029,0,4.8230081,116.03,8.1184435,-198.60381,1.0648909,366.60938,-6.4284,-0.7848
Clc1ccc(cc1)C1Sc2[nH0][nH0]c([nH0]2N1)c1cccc([N+](=O)[O-])c1,198.5,17,24,19,0,0,359.797,9.1320477,0,3.7485001,88.559998,9.22612,-165.90637,1.2306669,292.35938,-0.2234,-0.1296
S1C(=N)N(N=C1C(=O)C)c1ccc(F)cc1,198.5,6,16,16,0,0,237.258,6.0557299,0,2.25947,56.52,2.5219526,-117.61234,1.2094394,196.17188,6.3894,-1.1379
c1ccc2c(c1)c1ccccc1c1ccccc21,199,18,18,12,0,0,228.29399,7.5317435,0,5.1462002,0,0.019104972,-100.45457,0.92030835,248.0625,5.5704,8.246
Clc1ccc(c(Cl)c1)C1c2c(OC(N)=C1C#N)[nH][nH0]c2C(F)(F)F,199,11,24,20,1,0,375.13699,8.1851225,0,4.317584,87.720001,6.714582,-202.12891,1.341197,279.70312,1.1512,0.8862
S1c2ccccc2N2C1=C(C(c1ccc(C)cc1)=C(C#N)C2=O)C(=O)N,199,12,26,25,1,0,359.409,10.078489,0,2.893604,87.190002,5.0265913,-165.98347,1.0756723,334.125,-2.1203,-0.0338
S1C2=NC(=O)c3ccccc3N2N=C1C(=O)C,199,6,17,16,0,0,245.26199,6.3557997,0,1.4241,62.099998,4.7558055,-115.72961,1.1721003,209.25,6.4601,-1.7462
O=[N+]([O-])c1ccc(NN=CC(C)=CC=CC)c([N+](=O)[O-])c1,199,6,21,24,0,0,290.27899,7.5502601,0,3.4231,116.03,8.2541151,-154.89888,1.1026742,263.25,-0.3605,-4.582
Clc1ccc(N=Nc2sc([nH0]c2C)C(C#N)=Cc2ccccc2Cl)cc1,199,17,26,20,1,0,399.30499,10.864344,0,7.290504,61.400002,3.2276816,-169.11795,1.1308253,353.10938,-2.8902,4.6941
O=C(OC)CC(CC(=O)OC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,199,12,29,44,0,1,400.47098,11.082409,0,3.7437799,93.059998,2.8924441,-213.34091,1.0163432,394.03125,-8.528,-2.5106
S1CN(C[nH0]2c1[nH0][nH0]c2c1ccccc1)c1ccccc1C,199,17,22,24,0,0,308.409,9.018815,0,3.8192201,33.950001,8.1292562,-134.14128,1.0398912,296.57812,1.2891,5.729
S1c2[nH0][nH0]c([nH0]2NC1c1ccc(OC)cc1)c1ccc(OCC)cc1,199,17,25,29,0,0,354.43399,9.90487,0,3.5678999,61.200001,8.7984381,-166.02151,1.0743476,329.90625,-2.3843,3.0171
O=C1N(C(=O)C2C(=NOC12)C(=O)c1ccc(OC)cc1)c1ccc(cc1)C(=O)O,199,12,29,29,0,0,394.33899,9.9312248,0,1.5204999,122.57,6.1211023,-215.12358,1.1817061,333.70312,-6.3049,-7.0087
[Cl-].O=C([N+](C)C(=O)C1(C)CCC(C)C1(C)C)C1(C)CCC(C)C1(C)C,199,0,25,61,0,0,371.99298,10.638357,0,0.4831,38.580002,21.388418,-179.55644,0.99521577,373.78125,-5.565,1.3367
O=C(Nc1ccc(N(Nc2ccccc2)C(=O)C)cc1)C,199,12,21,25,0,1,283.33099,8.2129908,0,3.0250001,61.439999,1.8345493,-140.0882,1.0099239,280.54688,0.1176,-1.0362
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,199,6,20,33,0,0,286.28,6.8134413,0,-1.376,119.61,6.0786357,-167.96143,1.1179401,256.07812,-0.4886,-8.5784
O=C(O)CCC(NC(=O)C(NC(=O)CCCCNC(=O)C12CC3CC(CC(C3)C2)C1)C)C(=O)N,199.5,0,34,69,0,0,478.59,12.5812,0,0.82889998,167.69,4.9973507,-253.43304,1.0513768,455.20312,-15.6899,-9.2152
O=C1CC2CC(O)CCC2(C)C2CCC3(C)C(=O)CCC3C12,199.5,0,22,51,0,0,304.42999,8.4574881,0,3.1380999,54.369999,3.1691258,-154.63393,0.98580849,308.8125,0.4836,1.4892
O=C1N(c2ccccc2)c2ccccc2C(O)=C1C(=Nc1cccc(N)c1)C,199.5,18,28,29,0,0,369.42398,10.881239,0,5.0088,78.919998,4.7964964,-177.37144,1.0135089,364.5,-4.6241,1.7715
O=C1N(C(=O)C2C(=NOC12)C(=O)c1c([nH0]([nH0]c1C(=O)OCC)c1ccc(C)cc1)C)c1ccccc1C,199.5,17,37,43,0,0,500.51099,13.429182,0,3.1013601,120.16,6.7480855,-259.08673,1.0884371,459.84375,-13.308,-2.2946
O=C(O)c1ccc(NN=C(C#N)c2[nH0]c3ccccc3[nH0]2C)cc1,199.5,15,24,20,1,0,319.32401,8.9023504,0,2.970484,103.3,5.9713621,-156.534,1.0512724,303.75,-1.3851,-1.4357
O=C(c1ccc2CCc3cccc1c32)C(=NN)c1ccccc1,199.5,16,23,23,0,0,300.36099,9.1534901,0,3.48404,55.450001,2.2723467,-140.14436,1.0084516,297.84375,0.8646,3.7124
FC(F)(F)C(C(=O)Nc1cccc([N+](=O)[O-])c1)C(F)(F)F,199.5,6,21,19,0,0,316.15698,5.6301446,0,3.2741001,74.919998,2.2664661,-222.17778,1.4752148,214.3125,2.2037,-6.758
N1=NC=2CC3C=CC=C[C+]3[C-]C=2[nH0]2[nH0]c[nH0]c12,200,5,17,20,0,0,223.239,6.107513,0,2.4686799,55.43,5.5577197,-102.66347,1.086569,205.45312,7.3513,0.812
O1C(=N)C(C#N)=Cc2ccccc12,200,6,13,11,1,0,170.17099,4.8882251,0,1.963254,56.869999,4.5379901,-82.076256,1.0263824,165.79688,10.3042,0.9827
O=C(O)C(C=CCC(C)C)C1=CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C1,200,0,30,72,0,0,414.63,12.077267,0,6.2294002,57.529999,2.8558793,-205.11789,0.93513477,443.39062,-9.4144,3.2543
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=NNC=1C(=O)N(N(C)C=1C)c1ccccc1,200,12,35,41,0,1,471.47699,12.502797,0,1.4886,129.94,8.7710733,-237.3297,1.1043233,426.9375,-11.0983,-4.0747
s1c2ccccc2[nH0]c1C(=NNc1cccc(c1)C(=O)O)C#N,200,15,23,16,1,0,322.34799,8.8859844,0,3.3342841,98.370003,5.9126325,-150.41174,1.1009858,292.78125,-0.196,-1.4287
O=C(N)c1c(N)[nH0]([nH0]c1c1ccccc1)c1ccccc1,200,17,21,19,0,0,278.315,8.109931,0,2.2204001,86.93,1.8444585,-132.35254,1.0372792,268.3125,1.7527,0.5165
O=C(OC1CC(C)CCC1C(C)C)C(C(=O)C)C(C)C(C(=O)OC1CC(C)CCC1C(C)C)C(=O)C,200,0,36,83,0,1,506.724,14.29819,0,6.0409002,86.739998,2.112004,-264.12579,0.9325493,543.375,-17.3823,1.6318
O=C(N)NN=C(OC1CC(C)CCC1C(C)C)C(C(=O)C)C(C)C(C(=O)OC1CC(C)CCC1C(C)C)C(=O)C,200,0,40,89,0,1,563.77997,15.692534,0,5.4960999,137.14999,0,,0.97331929,579.23438,-21.5055,-0.4474
S1c2[nH0][nH0]c([nH0]2N=C1C(=O)C)C(F)(F)F,200,5,15,12,0,0,236.177,4.5469432,0,1.2367001,60.139999,5.1172385,-138.95341,1.4655156,161.15625,9.2263,-5.288
Sc1[nH0][nH0]c([nH0]1N=Cc1ccc(N(C)C)cc1)C(F)(F)F,200,11,21,22,0,1,315.323,7.5278363,0,2.6173,85.110001,9.6661291,-170.1097,1.215337,259.45312,2.0791,0.1249
O=[N+]([O-])c1ccc(cc1C=CC(=O)OC)C=CC(=O)OC,200,6,21,23,0,0,291.259,7.4532242,0,1.9672,98.419998,4.94486,-163.88753,1.1244165,259.03125,-0.6993,-6.873
O=C1C(C)C2CC(OC(=O)C)C3C45COC(O)C(C)(CCC4)C5CC(OC)C13C2O,200.2,0,30,66,0,1,422.51797,10.731966,0,1.6804,102.29,3.5795028,-229.92285,1.05646,399.9375,-8.1611,-2.8608
S1CCOC11CCC2C3CCC4CC(=O)CCC4(C)C3CCC21C,200.5,0,24,59,0,0,348.55099,9.8369656,0,4.8298998,26.299999,3.0063677,-162.88866,0.97774553,356.48438,-1.6129,5.5381
O=C(N)NN=C1c2ccccc2C(c2ccccc2)=C1C,200.5,12,21,23,0,0,277.327,8.2389278,0,2.7116899,67.480003,2.7799821,-131.11208,0.98703855,280.96875,2.1626,1.019
[S+2]([O-])([O-])(NN=C(C)C=C(C)c1ccc(cc1)c1ccccc1)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,200.5,18,34,34,0,0,480.50101,12.619747,0,4.9277,150.17,5.9107165,-243.75749,1.1355586,423.14062,-11.8281,-2.3189
ON=C(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,200.5,6,19,37,0,0,263.38098,7.7986531,0,4.1854,52.82,1.0044526,-131.40457,0.90611106,290.67188,1.6638,1.7887
[S+2]([O-])([O-])(OCc1cccc(O[S+2]([O-])([O-])c2ccc([N+](=O)[O-])cc2)c1)c1ccc([N+](=O)[O-])cc1,200.5,18,33,29,0,0,494.457,11.456257,0,3.4426,178.38,3.1566129,-264.17093,1.2851384,384.75,-11.2865,-7.6071
O=[N+]([O-])c1ccc(NN=C(c2ccc(OC)cc2)C(CC)C2CCCCC2)c([N+](=O)[O-])c1,200.5,12,32,47,0,0,440.5,12.008371,0,5.9342999,125.26,7.6681356,-228.42357,1.0709212,411.32812,-9.9911,-0.0578
